order_detail_id,order_id,product_id,quantity,discount,tax_rate,total_price,profit,unit_price,cost_price,is_loss_sale
OD0004528,O202408082186,P130,3,0.0,0.21,4280.06,1423.38,1179.08,704.62,False
OD0004529,O202408082186,P136,4,0.14,0.21,6152.49,673.9,1478.11,1102.7,False
OD0004530,O202308252187,P108,1,0.02,0.21,134.74,26.9,113.63,84.46,False
OD0004531,O202308252187,P101,1,0.2,0.21,1079.23,239.84,1114.91,652.09,False
OD0004532,O202308252187,P121,5,0.19,0.21,1501.37,336.4,306.37,180.88,False
OD0004533,O202308252187,P145,3,0.02,0.21,1441.25,254.96,405.14,312.05,False
OD0004534,O202212232188,P117,1,0.26,0.21,222.38,10.16,248.36,173.63,False
OD0004535,O202212232188,P120,2,0.03,0.21,3422.77,854.69,1458.11,987.02,False
OD0004536,O202503082189,P124,5,0.28,0.21,876.82,32.74,201.29,138.38,False
OD0004537,O202503032190,P157,4,0.29,0.21,587.8,-37.38,171.05,130.79,True
OD0004538,O202503032190,P124,1,0.01,0.21,241.13,60.9,201.29,138.38,False
OD0004539,O202503032190,P112,2,0.06,0.21,799.07,168.61,351.27,245.889,False
OD0004540,O202310292191,P137,1,0.07,0.21,1616.38,346.25,1436.4,989.6,False
OD0004541,O202310292191,P127,4,0.0,0.21,2486.5,806.52,513.74,312.11,False
OD0004542,O202511032192,P138,4,0.22,0.21,1262.31,107.0,334.37,234.059,False
OD0004543,O202511032192,P145,5,0.0,0.21,2451.1,465.45,405.14,312.05,False
OD0004544,O202507082193,P136,1,0.25,0.21,1341.38,5.88,1478.11,1102.7,False
OD0004545,O202507082193,P116,2,0.27,0.21,1358.85,46.15,769.19,538.433,False
OD0004546,O202505182194,P107,3,0.04,0.21,443.96,96.64,127.4,90.09,False
OD0004547,O202308282195,P120,4,0.12,0.21,6210.38,1184.47,1458.11,987.02,False
OD0004548,O202308282195,P131,5,0.0,0.21,3766.37,1358.55,622.54,350.83,False
OD0004549,O202308282195,P136,3,0.02,0.21,5258.23,1037.54,1478.11,1102.7,False
OD0004550,O202308282195,P114,3,0.22,0.21,3760.61,774.12,1328.18,777.94,False
OD0004551,O202409302196,P130,5,0.27,0.21,5207.41,780.54,1179.08,704.62,False
OD0004552,O202409302196,P133,3,0.0,0.21,2318.12,742.47,638.6,391.11,False
OD0004553,O202409302196,P127,4,0.23,0.21,1914.61,333.88,513.74,312.11,False
OD0004554,O202501232197,P128,5,0.09,0.21,1933.09,254.75,351.12,268.57,False
OD0004555,O202501232197,P139,5,0.24,0.21,389.45,-8.39,84.7,66.05,True
OD0004556,O202501232197,P109,1,0.09,0.21,467.05,114.01,424.17,271.98,False
OD0004557,O202407182198,P159,1,0.0,0.21,514.38,127.53,425.11,297.577,False
OD0004558,O202407182198,P153,3,0.16,0.21,4114.83,302.92,1349.48,1032.59,False
OD0004559,O202310232199,P155,5,0.07,0.21,7304.66,1150.96,1298.26,977.19,False
OD0004560,O202310232199,P134,4,0.29,0.21,293.37,-16.75,85.37,64.8,True
OD0004561,O202310232199,P137,2,0.1,0.21,3128.48,606.32,1436.4,989.6,False
OD0004562,O202405072200,P148,3,0.15,0.21,1282.92,150.42,415.79,303.28,False
OD0004563,O202405072200,P103,3,0.0,0.21,3071.89,697.32,846.25,613.81,False
OD0004564,O202405072200,P152,5,0.25,0.21,5687.94,1021.47,1253.54,735.86,False
OD0004565,O202404192201,P156,1,0.0,0.21,1678.86,481.56,1387.49,905.93,False
OD0004566,O202404192201,P153,1,0.25,0.21,1224.65,-20.48,1349.48,1032.59,True
OD0004567,O202404192201,P102,2,0.21,0.21,109.64,10.32,57.35,40.145,False
OD0004568,O202404192201,P149,4,0.0,0.21,1859.33,671.96,384.16,216.17,False
OD0004569,O202509192202,P102,4,0.08,0.21,255.37,50.47,57.35,40.145,False
OD0004570,O202509192202,P154,5,0.03,0.21,957.45,162.33,163.15,125.79,False
OD0004571,O202509192202,P110,1,0.17,0.21,409.54,48.12,407.79,290.35,False
OD0004572,O202509192202,P101,4,0.0,0.21,5396.16,1851.28,1114.91,652.09,False
OD0004573,O202302212203,P105,5,0.01,0.21,1447.42,429.97,241.66,153.25,False
OD0004574,O202302212203,P127,4,0.29,0.21,1765.42,210.58,513.74,312.11,False
OD0004575,O202302212203,P153,1,0.11,0.21,1453.26,168.45,1349.48,1032.59,False
OD0004576,O202302212203,P153,3,0.25,0.21,3673.96,-61.44,1349.48,1032.59,True
OD0004577,O202412032204,P115,1,0.25,0.21,364.34,-9.82,401.48,310.93,True
OD0004578,O202302182205,P117,5,0.04,0.21,1442.47,323.98,248.36,173.63,False
OD0004579,O202302182205,P142,2,0.06,0.21,2250.87,615.28,989.48,622.47,False
OD0004580,O202302182205,P155,4,0.27,0.21,4587.01,-117.84,1298.26,977.19,True
OD0004581,O202302132206,P150,4,0.08,0.21,2257.53,253.6,506.99,403.03,False
OD0004582,O202302132206,P158,5,0.07,0.21,2614.8,750.79,464.73,282.04,False
OD0004583,O202302132206,P121,2,0.27,0.21,541.23,85.54,306.37,180.88,False
OD0004584,O202302132206,P155,2,0.0,0.21,3141.79,642.14,1298.26,977.19,False
OD0004585,O202302072207,P117,1,0.09,0.21,273.47,52.38,248.36,173.63,False
OD0004586,O202402142208,P157,2,0.11,0.21,368.41,42.89,171.05,130.79,False
OD0004587,O202411162209,P128,3,0.22,0.21,994.16,15.91,351.12,268.57,False
OD0004588,O202402152210,P143,4,0.28,0.21,1413.99,13.99,405.76,288.65,False
OD0004589,O202402152210,P131,4,0.09,0.21,2741.92,862.73,622.54,350.83,False
OD0004590,O202310092211,P109,2,0.1,0.21,923.84,219.55,424.17,271.98,False
OD0004591,O202310092211,P119,3,0.0,0.21,4193.41,1305.24,1155.21,720.13,False
OD0004592,O202310062212,P105,3,0.07,0.21,815.82,214.48,241.66,153.25,False
OD0004593,O202504212213,P101,2,0.0,0.21,2698.08,925.64,1114.91,652.09,False
OD0004594,O202403032214,P133,2,0.06,0.21,1452.69,418.35,638.6,391.11,False
OD0004595,O202403032214,P120,3,0.06,0.21,4975.36,1150.81,1458.11,987.02,False
OD0004596,O202403032214,P154,1,0.17,0.21,163.85,9.62,163.15,125.79,False
OD0004597,O202403032214,P160,3,0.08,0.21,3414.67,881.01,1022.48,647.01,False
OD0004598,O202505052215,P154,3,0.26,0.21,438.25,-15.18,163.15,125.79,True
OD0004599,O202505052215,P130,1,0.17,0.21,1184.15,274.02,1179.08,704.62,False
OD0004600,O202505052215,P104,1,0.16,0.21,431.46,42.58,424.5,314.0,False
OD0004601,O202505052215,P151,3,0.2,0.21,1879.61,194.18,647.25,453.075,False
OD0004602,O202408172216,P118,3,0.23,0.21,2231.55,11.5,798.38,610.92,False
OD0004603,O202408172216,P131,3,0.24,0.21,1717.46,366.9,622.54,350.83,False
OD0004604,O202408172216,P144,5,0.0,0.21,4191.68,696.2,692.84,553.6,False
OD0004605,O202408172216,P113,4,0.21,0.21,1240.22,27.14,324.36,249.46,False
OD0004606,O202510022217,P101,1,0.0,0.21,1349.04,462.82,1114.91,652.09,False
OD0004607,O202510022217,P128,5,0.17,0.21,1763.15,114.3,351.12,268.57,False
OD0004608,O202510022217,P139,1,0.29,0.21,72.77,-5.91,84.7,66.05,True
OD0004609,O202510022217,P117,5,0.09,0.21,1367.35,261.89,248.36,173.63,False
OD0004610,O202509212218,P108,4,0.25,0.21,412.48,3.05,113.63,84.46,False
OD0004611,O202410292219,P145,5,0.15,0.21,2083.43,161.59,405.14,312.05,False
OD0004612,O202410292219,P153,5,0.09,0.21,7429.56,977.18,1349.48,1032.59,False
OD0004613,O202410292219,P121,5,0.27,0.21,1353.08,213.85,306.37,180.88,False
OD0004614,O202504132220,P109,2,0.09,0.21,934.11,228.03,424.17,271.98,False
OD0004615,O202504132220,P144,4,0.0,0.21,3353.35,556.96,692.84,553.6,False
OD0004616,O202306122221,P119,5,0.0,0.21,6989.02,2175.4,1155.21,720.13,False
OD0004617,O202306122221,P134,1,0.01,0.21,102.26,19.72,85.37,64.8,False
OD0004618,O202303262222,P130,3,0.0,0.21,4280.06,1423.38,1179.08,704.62,False
OD0004619,O202303262222,P124,4,0.2,0.21,779.39,90.61,201.29,138.38,False
OD0004620,O202408202223,P153,1,0.04,0.21,1567.56,-394.37,1349.48,1032.59,True
OD0004621,O202401042224,P111,5,0.19,0.21,1836.51,360.73,374.76,231.41,False
OD0004622,O202401042224,P134,5,0.21,0.21,408.03,13.21,85.37,64.8,False
OD0004623,O202211182225,P149,2,0.2,0.21,743.73,182.32,384.16,216.17,False
OD0004624,O202211182225,P124,1,0.03,0.21,236.25,56.87,201.29,138.38,False
OD0004625,O202211182225,P153,3,0.05,0.21,4653.68,748.25,1349.48,1032.59,False
OD0004626,O202308022226,P145,2,0.01,0.21,970.63,178.08,405.14,312.05,False
OD0004627,O202509242227,P110,4,0.22,0.21,1539.49,110.9,407.79,290.35,False
OD0004628,O202509242227,P150,2,0.27,0.21,895.65,-65.85,506.99,403.03,True
OD0004629,O202506212228,P106,2,0.06,0.21,2895.3,479.11,1272.77,956.85,False
OD0004630,O202506212228,P142,5,0.25,0.21,4489.77,598.2,989.48,622.47,False
OD0004631,O202506212228,P106,5,0.1,0.21,6930.23,943.22,1272.77,956.85,False
OD0004632,O202505222229,P129,5,0.06,0.21,5725.5,1796.67,1006.77,587.03,False
OD0004633,O202505222229,P160,2,0.18,0.21,2029.01,382.85,1022.48,647.01,False
OD0004634,O202304152230,P145,4,0.0,0.21,1960.88,372.36,405.14,312.05,False
OD0004635,O202410052231,P142,5,0.01,0.21,5926.49,1785.58,989.48,622.47,False
OD0004636,O202505202232,P129,1,0.0,0.21,1218.19,419.74,1006.77,587.03,False
OD0004637,O202406262233,P117,1,0.24,0.21,228.39,15.12,248.36,173.63,False
OD0004638,O202401112234,P119,4,0.07,0.21,5199.83,1416.86,1155.21,720.13,False
OD0004639,O202401112234,P134,1,0.23,0.21,79.54,0.93,85.37,64.8,False
OD0004640,O202303122235,P128,3,0.11,0.21,1134.36,131.78,351.12,268.57,False
OD0004641,O202303122235,P107,5,0.08,0.21,709.11,135.59,127.4,90.09,False
OD0004642,O202306162236,P106,5,0.11,0.21,6853.23,879.58,1272.77,956.85,False
OD0004643,O202306162236,P149,2,0.03,0.21,901.78,312.93,384.16,216.17,False
OD0004644,O202410162237,P123,3,0.19,0.21,3875.99,943.55,1318.23,753.25,False
OD0004645,O202307292238,P110,3,0.1,0.21,1332.25,229.98,407.79,290.35,False
OD0004646,O202301012239,P113,5,0.0,0.21,1962.38,374.5,324.36,249.46,False
OD0004647,O202301012239,P146,3,0.0,0.21,2406.29,744.51,662.89,414.72,False
OD0004649,O202407062240,P124,5,0.07,0.21,1132.56,244.1,201.29,138.38,False
OD0004650,O202508042241,P104,4,0.26,0.21,1520.39,0.52,424.5,314.0,False
OD0004651,O202508042241,P125,1,0.22,0.21,1365.58,59.59,1446.9,1068.99,False
OD0004652,O202503062242,P152,1,0.05,0.21,1440.94,455.0,1253.54,735.86,False
OD0004653,O202508032243,P123,3,0.21,0.21,3780.29,864.46,1318.23,753.25,False
OD0004654,O202503022244,P114,4,0.1,0.21,5785.55,1669.69,1328.18,777.94,False
OD0004655,O202501302245,P131,3,0.26,0.21,1672.27,329.55,622.54,350.83,False
OD0004656,O202510062246,P133,2,0.18,0.21,1267.24,265.08,638.6,391.11,False
OD0004657,O202510062246,P112,2,0.07,0.21,790.57,161.58,351.27,245.889,False
OD0004658,O202304052247,P132,2,0.28,0.21,898.29,111.19,515.55,315.6,False
OD0004659,O202304052247,P114,5,0.22,0.21,6267.68,1290.2,1328.18,777.94,False
OD0004660,O202405122248,P138,4,0.24,0.21,1229.95,80.25,334.37,234.059,False
OD0004661,O202405122248,P138,2,0.02,0.21,792.99,187.25,334.37,234.059,False
OD0004662,O202406092249,P107,3,0.22,0.21,360.72,27.85,127.4,90.09,False
OD0004663,O202406092249,P156,1,0.16,0.21,1410.24,259.56,1387.49,905.93,False
OD0004664,O202310102250,P153,3,0.26,0.21,3624.97,-101.92,1349.48,1032.59,True
OD0004665,O202310102250,P143,5,0.2,0.21,1963.88,179.79,405.76,288.65,False
OD0004666,O202310102250,P142,2,0.05,0.21,2274.81,635.07,989.48,622.47,False
OD0004667,O202309232251,P115,3,0.05,0.21,1384.5,211.43,401.48,310.93,False
OD0004668,O202507122252,P101,1,0.29,0.21,957.82,139.5,1114.91,652.09,False
OD0004669,O202507122252,P144,5,0.02,0.21,4107.85,626.92,692.84,553.6,False
OD0004670,O202506232253,P134,4,0.0,0.21,413.19,82.28,85.37,64.8,False
OD0004671,O202507172254,P130,5,0.27,0.21,5207.41,780.54,1179.08,704.62,False
OD0004672,O202507172254,P118,4,0.2,0.21,3091.33,111.14,798.38,610.92,False
OD0004673,O202502102255,P111,5,0.13,0.21,1972.55,473.16,374.76,231.41,False
OD0004674,O202502102255,P140,5,0.15,0.21,6574.69,958.88,1278.5,894.9499999999999,False
OD0004675,O202411242256,P146,4,0.22,0.21,2502.54,409.34,662.89,414.72,False
OD0004676,O202505162257,P121,3,0.08,0.21,1023.15,302.94,306.37,180.88,False
OD0004677,O202506202258,P119,5,0.04,0.21,6709.46,1944.36,1155.21,720.13,False
OD0004678,O202310152259,P106,5,0.05,0.21,7315.25,1261.41,1272.77,956.85,False
OD0004679,O202310152259,P153,2,0.24,0.21,2481.96,-13.97,1349.48,1032.59,True
OD0004680,O202310152259,P139,1,0.16,0.21,86.09,5.1,84.7,66.05,False
OD0004681,O202309092260,P130,2,0.0,0.21,2853.37,948.92,1179.08,704.62,False
OD0004682,O202401312261,P136,4,0.05,0.21,6796.35,1206.02,1478.11,1102.7,False
OD0004683,O202401312261,P126,2,0.0,0.21,2367.51,627.3,978.31,664.66,False
OD0004684,O202511052262,P146,2,0.02,0.21,1572.11,469.82,662.89,414.72,False
OD0004685,O202505312263,P144,2,0.27,0.21,1223.97,-95.65,692.84,553.6,True
OD0004686,O202509202264,P143,5,0.06,0.21,2307.56,463.82,405.76,288.65,False
OD0004687,O202509202264,P131,5,0.11,0.21,3352.07,1016.15,622.54,350.83,False
OD0004688,O202303252265,P102,3,0.05,0.21,197.77,43.01,57.35,40.145,False
OD0004689,O202303252265,P143,5,0.13,0.21,2135.72,321.81,405.76,288.65,False
OD0004690,O202504152266,P148,5,0.11,0.21,2238.82,333.87,415.79,303.28,False
OD0004691,O202404202267,P101,1,0.04,0.21,1295.08,418.22,1114.91,652.09,False
OD0004692,O202408232268,P116,3,0.06,0.21,2624.63,553.82,769.19,538.433,False
OD0004693,O202509132269,P152,1,0.19,0.21,1228.59,279.51,1253.54,735.86,False
OD0004694,O202509132269,P140,5,0.27,0.21,5646.5,191.77,1278.5,894.9499999999999,False
OD0004695,O202308222270,P127,2,0.27,0.21,907.57,125.84,513.74,312.11,False
OD0004696,O202304052271,P112,3,0.0,0.21,1275.11,316.14,351.27,245.889,False
OD0004697,O202408292272,P153,5,0.09,0.21,7429.56,-1465.77,1349.48,1032.59,True
OD0004698,O202408292272,P142,4,0.06,0.21,4501.74,1230.56,989.48,622.47,False
OD0004699,O202408292272,P157,1,0.26,0.21,153.16,-4.21,171.05,130.79,True
OD0004700,O202506012273,P142,2,0.08,0.21,2202.98,575.7,989.48,622.47,False
OD0004701,O202406282274,P137,1,0.06,0.21,1633.76,360.62,1436.4,989.6,False
OD0004702,O202212232275,P102,2,0.05,0.21,131.85,28.67,57.35,40.145,False
OD0004703,O202212232275,P108,5,0.0,0.21,687.46,145.85,113.63,84.46,False
OD0004704,O202304192276,P121,5,0.12,0.21,1631.11,443.63,306.37,180.88,False
OD0004705,O202304192276,P158,5,0.1,0.21,2530.45,681.09,464.73,282.04,False
OD0004706,O202304022277,P133,4,0.07,0.21,2874.47,811.15,638.6,391.11,False
OD0004707,O202304022277,P144,1,0.29,0.21,595.22,-61.68,692.84,553.6,True
OD0004708,O202411212278,P129,4,0.24,0.21,3703.3,712.46,1006.77,587.03,False
OD0004709,O202501162279,P154,3,0.0,0.21,592.23,112.08,163.15,125.79,False
OD0004710,O202501162279,P148,1,0.16,0.21,422.61,45.98,415.79,303.28,False
OD0004711,O202508032280,P130,4,0.07,0.21,5307.27,1567.7,1179.08,704.62,False
OD0004712,O202308052281,P141,1,0.28,0.21,1230.99,35.71,1412.98,981.64,False
OD0004713,O202308052281,P159,2,0.25,0.21,771.57,42.51,425.11,297.577,False
OD0004714,O202308172282,P142,3,0.22,0.21,2801.61,447.97,989.48,622.47,False
OD0004715,O202308172282,P113,3,0.12,0.21,1036.14,107.93,324.36,249.46,False
OD0004716,O202308172282,P150,3,0.07,0.21,1711.55,205.41,506.99,403.03,False
OD0004717,O202308172282,P140,1,0.27,0.21,1129.3,38.36,1278.5,894.9499999999999,False
OD0004718,O202305072283,P106,2,0.16,0.21,2587.29,224.55,1272.77,956.85,False
OD0004719,O202305072283,P126,4,0.09,0.21,4308.87,902.41,978.31,664.66,False
OD0004720,O202504122284,P127,4,0.21,0.21,1964.34,374.98,513.74,312.11,False
OD0004721,O202504122284,P139,2,0.28,0.21,147.58,-10.13,84.7,66.05,True
OD0004722,O202305012285,P110,4,0.02,0.21,1934.23,437.14,407.79,290.35,False
OD0004723,O202305012285,P134,2,0.12,0.21,181.8,20.65,85.37,64.8,False
OD0004724,O202408112286,P156,4,0.0,0.21,6715.45,1926.24,1387.49,905.93,False
OD0004725,O202305012287,P121,3,0.12,0.21,978.67,266.18,306.37,180.88,False
OD0004726,O202305012287,P122,3,0.25,0.21,2009.26,241.91,738.02,472.88,False
OD0004727,O202305012287,P115,5,0.29,0.21,1724.56,-129.4,401.48,310.93,True
OD0004728,O202305012287,P139,3,0.0,0.21,307.46,55.95,84.7,66.05,False
OD0004729,O202304282288,P110,3,0.02,0.21,1450.67,327.85,407.79,290.35,False
OD0004730,O202304282288,P106,1,0.2,0.21,1232.04,61.37,1272.77,956.85,False
OD0004731,O202508252289,P143,3,0.22,0.21,1148.87,83.53,405.76,288.65,False
OD0004732,O202508252289,P107,4,0.1,0.21,554.95,98.28,127.4,90.09,False
OD0004733,O202310272290,P142,5,0.0,0.21,5986.35,1835.05,989.48,622.47,False
OD0004734,O202310272290,P126,2,0.11,0.21,2107.08,412.07,978.31,664.66,False
OD0004735,O202310272290,P151,2,0.09,0.21,1425.37,271.85,647.25,453.075,False
OD0004736,O202310272290,P118,3,0.11,0.21,2579.33,298.91,798.38,610.92,False
OD0004737,O202306262291,P127,5,0.0,0.21,3108.13,1008.15,513.74,312.11,False
OD0004738,O202312232292,P135,3,0.15,0.21,2263.52,439.59,733.6,477.03,False
OD0004739,O202312232292,P124,1,0.0,0.21,243.56,62.91,201.29,138.38,False
OD0004740,O202301102293,P109,4,0.2,0.21,1642.39,269.42,424.17,271.98,False
OD0004741,O202502222294,P132,4,0.18,0.21,2046.11,428.6,515.55,315.6,False
OD0004742,O202502222294,P138,4,0.13,0.21,1407.97,227.37,334.37,234.059,False
OD0004743,O202301132295,P154,3,0.13,0.21,515.24,48.45,163.15,125.79,False
OD0004744,O202301132295,P147,2,0.0,0.21,3383.93,644.54,1398.32,1076.05,False
OD0004745,O202312292296,P125,4,0.03,0.21,6792.91,1338.01,1446.9,1068.99,False
OD0004746,O202302192297,P113,3,0.29,0.21,835.97,-57.49,324.36,249.46,True
OD0004747,O202302192297,P149,5,0.26,0.21,1719.88,340.54,384.16,216.17,False
OD0004748,O202302192297,P106,5,0.18,0.21,6314.21,434.11,1272.77,956.85,False
OD0004749,O202305082298,P144,4,0.23,0.21,2582.08,-80.45,692.84,553.6,True
OD0004750,O202305082298,P130,2,0.29,0.21,2025.9,265.05,1179.08,704.62,False
OD0004751,O202305082298,P150,3,0.11,0.21,1637.93,144.57,506.99,403.03,False
OD0004752,O202403042299,P114,5,0.08,0.21,7392.65,2219.93,1328.18,777.94,False
OD0004753,O202403042299,P143,5,0.19,0.21,1988.43,200.08,405.76,288.65,False
OD0004754,O202411232300,P159,3,0.06,0.21,1450.56,306.08,425.11,297.577,False
OD0004755,O202411232300,P106,1,0.07,0.21,1432.25,226.83,1272.77,956.85,False
OD0004756,O202410072301,P145,2,0.16,0.21,823.57,56.54,405.14,312.05,False
OD0004757,O202410072301,P137,4,0.05,0.21,6604.57,1499.92,1436.4,989.6,False
OD0004758,O202410072301,P126,3,0.0,0.21,3551.27,940.95,978.31,664.66,False
OD0004759,O202505292302,P115,4,0.04,0.21,1865.44,297.96,401.48,310.93,False
OD0004760,O202505292302,P127,1,0.15,0.21,528.38,124.57,513.74,312.11,False
OD0004761,O202505292302,P155,4,0.13,0.21,5466.71,609.18,1298.26,977.19,False
OD0004762,O202212242303,P115,4,0.05,0.21,1846.01,281.9,401.48,310.93,False
OD0004763,O202212242303,P116,3,0.25,0.21,2094.12,115.38,769.19,538.433,False
OD0004764,O202212242303,P134,3,0.05,0.21,294.4,48.9,85.37,64.8,False
OD0004765,O202212242303,P114,5,0.2,0.21,6428.39,1423.02,1328.18,777.94,False
OD0004766,O202302212304,P131,1,0.13,0.21,655.35,190.78,622.54,350.83,False
OD0004767,O202302212304,P147,1,0.13,0.21,1472.01,140.49,1398.32,1076.05,False
OD0004768,O202303042305,P137,5,0.21,0.21,6865.27,725.78,1436.4,989.6,False
OD0004769,O202501212306,P143,4,0.0,0.21,1963.88,468.44,405.76,288.65,False
OD0004770,O202501212306,P117,3,0.11,0.21,802.38,142.23,248.36,173.63,False
OD0004771,O202501212306,P156,3,0.23,0.21,3878.17,-730.97,1387.49,905.93,True
OD0004772,O202508062307,P154,4,0.0,0.21,789.65,149.44,163.15,125.79,False
OD0004773,O202508062307,P129,4,0.0,0.21,4872.77,1678.96,1006.77,587.03,False
OD0004774,O202405152308,P149,3,0.01,0.21,1380.56,492.45,384.16,216.17,False
OD0004775,O202405152308,P130,2,0.11,0.21,2539.5,689.52,1179.08,704.62,False
OD0004776,O202502092309,P110,1,0.16,0.21,414.48,52.19,407.79,290.35,False
OD0004777,O202502092309,P104,5,0.07,0.21,2388.45,403.92,424.5,314.0,False
OD0004778,O202502092309,P104,1,0.26,0.21,380.1,0.13,424.5,314.0,False
OD0004779,O202311302310,P146,3,0.14,0.21,2069.41,466.1,662.89,414.72,False
OD0004780,O202311302310,P157,2,0.01,0.21,409.8,77.1,171.05,130.79,False
OD0004781,O202311172311,P128,4,0.21,0.21,1342.54,35.26,351.12,268.57,False
OD0004782,O202311172311,P105,5,0.2,0.21,1169.63,200.39,241.66,153.25,False
OD0004783,O202311172311,P149,1,0.26,0.21,343.98,68.11,384.16,216.17,False
OD0004784,O202311172311,P135,4,0.27,0.21,2591.96,233.99,733.6,477.03,False
OD0004785,O202405152312,P149,5,0.0,0.21,2324.17,839.95,384.16,216.17,False
OD0004786,O202405152312,P150,4,0.1,0.21,2208.45,213.04,506.99,403.03,False
OD0004787,O202405152312,P121,2,0.09,0.21,674.69,195.83,306.37,180.88,False
OD0004788,O202212202313,P112,3,0.0,0.21,1275.11,316.14,351.27,245.889,False
OD0004789,O202312282314,P108,4,0.24,0.21,417.98,7.6,113.63,84.46,False
OD0004790,O202312282314,P146,3,0.05,0.21,2285.98,645.08,662.89,414.72,False
OD0004791,O202510252315,P157,3,0.03,0.21,602.28,105.39,171.05,130.79,False
OD0004792,O202510252315,P103,4,0.0,0.21,4095.85,929.76,846.25,613.81,False
OD0004793,O202510252315,P114,5,0.25,0.21,6026.62,1090.97,1328.18,777.94,False
OD0004794,O202509282316,P128,2,0.3,0.21,594.8,-45.57,351.12,268.57,True
OD0004795,O202404282317,P135,5,0.1,0.21,3994.45,916.05,733.6,477.03,False
OD0004796,O202404282317,P146,4,0.0,0.21,3208.39,992.68,662.89,414.72,False
OD0004797,O202505252318,P146,3,0.26,0.21,1780.66,227.46,662.89,414.72,False
OD0004798,O202505252318,P114,4,0.0,0.21,6428.39,2200.96,1328.18,777.94,False
OD0004799,O202505252318,P107,5,0.24,0.21,585.79,33.67,127.4,90.09,False
OD0004800,O202411032319,P109,4,0.28,0.21,1478.15,133.69,424.17,271.98,False
OD0004801,O202304122320,P112,3,0.09,0.21,1160.35,221.3,351.27,245.889,False
OD0004802,O202304122320,P136,5,0.04,0.21,8584.86,1581.43,1478.11,1102.7,False
OD0004803,O202304122320,P138,5,0.18,0.21,1658.81,200.62,334.37,234.059,False
OD0004804,O202412162321,P107,1,0.07,0.21,143.36,28.39,127.4,90.09,False
OD0004805,O202312122322,P101,1,0.01,0.21,1335.55,451.67,1114.91,652.09,False
OD0004806,O202312122322,P137,3,0.17,0.21,4327.73,607.84,1436.4,989.6,False
OD0004807,O202409122323,P139,1,0.0,0.21,102.49,18.65,84.7,66.05,False
OD0004808,O202409122323,P154,1,0.28,0.21,142.14,-8.32,163.15,125.79,True
OD0004809,O202409122323,P152,5,0.06,0.21,7128.88,2212.34,1253.54,735.86,False
OD0004810,O202310262324,P135,5,0.2,0.21,3550.62,549.25,733.6,477.03,False
OD0004811,O202310262324,P117,4,0.18,0.21,985.69,120.1,248.36,173.63,False
OD0004812,O202508202325,P140,4,0.04,0.21,5940.42,1329.64,1278.5,894.9499999999999,False
